Model,Validation MSE,In-sample R2 (%),Success Ratio (%),CER Gain vs HA (%)
Net1,0.6225170493125916,-0.6372496391165772,51.074806534823736,0.00656135650132228
Net2,0.6158313751220703,0.48618104014631625,56.14789337919175,0.0016775920001821376
Net3,0.615324079990387,-0.2743755666063441,60.103181427343074,0.009830601321780819
Net4,0.615319013595581,1.0501522646758854,60.103181427343074,0.005047628480392419
Net5,0.6153112649917603,1.4350409342163695,60.103181427343074,0.00601569446949668
DNet1,0.6160385012626648,0.7735933965016817,57.43766122098022,0.0025295190466401163
DNet2,0.6161013841629028,-0.09818780097952118,52.278589853826304,0.0017962574550944854
DNet3,0.6157053709030151,-2.0911122419877692,39.896818572656926,0.0
HA,,0.0,59.41530524505589,0.0
